Date,Open,High,Low,Close,Adj Close,Volume
1992-03-11,3231.0,3233.449951171875,3198.35009765625,3208.60009765625,3208.60009765625,176700
1992-03-12,3208.60009765625,3213.10009765625,3188.280029296875,3208.60009765625,3208.60009765625,180800
1992-03-13,3208.60009765625,3237.030029296875,3208.179931640625,3235.89990234375,3235.89990234375,163700
1992-03-16,3235.89990234375,3236.580078125,3208.409912109375,3236.39990234375,3236.39990234375,150500
1992-03-17,3236.39990234375,3260.06005859375,3235.909912109375,3256.0,3256.0,180200
1992-03-18,3256.0,3271.909912109375,3246.199951171875,3254.300048828125,3254.300048828125,178900
1992-03-19,3254.300048828125,3269.89990234375,3251.14990234375,3261.39990234375,3261.39990234375,171700
1992-03-20,3261.39990234375,3277.280029296875,3255.81005859375,3276.39990234375,3276.39990234375,286400
1992-03-23,3275.89990234375,3275.93994140625,3261.179931640625,3272.10009765625,3272.10009765625,156900
1992-03-24,3272.10009765625,3284.43994140625,3249.110107421875,3261.0,3261.0,243800
1992-03-25,3261.0,3276.389892578125,3251.1201171875,3259.39990234375,3259.39990234375,189600
1992-03-26,3259.39990234375,3275.0400390625,3251.340087890625,3267.699951171875,3267.699951171875,181200
1992-03-27,3267.699951171875,3268.110107421875,3226.52001953125,3231.39990234375,3231.39990234375,151400
1992-03-30,3231.39990234375,3248.8798828125,3229.429931640625,3235.199951171875,3235.199951171875,126400
1992-03-31,3235.199951171875,3260.72998046875,3228.97998046875,3235.5,3235.5,151100
1992-04-01,3235.5,3252.239990234375,3215.340087890625,3249.300048828125,3249.300048828125,188400
1992-04-02,3249.300048828125,3259.6201171875,3220.260009765625,3234.10009765625,3234.10009765625,190200
1992-04-03,3234.10009765625,3250.889892578125,3211.31005859375,3249.10009765625,3249.10009765625,211500
1992-04-06,3249.300048828125,3276.830078125,3249.300048828125,3275.5,3275.5,201100
1992-04-07,3275.5,3279.2900390625,3211.090087890625,3213.60009765625,3213.60009765625,224900
1992-04-08,3213.60009765625,3213.60009765625,3161.22998046875,3181.39990234375,3181.39990234375,297100
1992-04-09,3181.800048828125,3231.659912109375,3181.800048828125,3225.0,3225.0,244900
1992-04-10,3225.60009765625,3262.969970703125,3225.60009765625,3255.39990234375,3255.39990234375,186500
1992-04-13,3255.39990234375,3270.570068359375,3248.429931640625,3269.89990234375,3269.89990234375,132200
1992-04-14,3269.89990234375,3322.22998046875,3269.449951171875,3306.10009765625,3306.10009765625,260500
1992-04-15,3307.0,3354.199951171875,3307.0,3353.800048828125,3353.800048828125,254600
1992-04-16,3353.800048828125,3366.5,3343.25,3366.5,3366.5,278400
1992-04-20,3365.60009765625,3365.610107421875,3315.52001953125,3336.300048828125,3336.300048828125,222900
1992-04-21,3336.300048828125,3350.6298828125,3320.889892578125,3343.300048828125,3343.300048828125,200800
1992-04-22,3343.300048828125,3352.860107421875,3330.719970703125,3338.800048828125,3338.800048828125,181600
1992-04-23,3338.800048828125,3352.860107421875,3330.719970703125,3348.60009765625,3348.60009765625,248100
1992-04-24,3348.60009765625,3361.81005859375,3323.1201171875,3324.5,3324.5,212200
1992-04-27,3324.0,3324.02001953125,3303.669921875,3304.56005859375,3304.56005859375,216100
1992-04-28,3304.5,3317.080078125,3283.989990234375,3307.89990234375,3307.89990234375,188600
1992-04-29,3308.10009765625,3338.77001953125,3308.10009765625,3333.199951171875,3333.199951171875,212800
1992-04-30,3333.199951171875,3361.139892578125,3328.489990234375,3359.10009765625,3359.10009765625,229600
1992-05-01,3359.10009765625,3362.030029296875,3324.02001953125,3336.10009765625,3336.10009765625,193800
1992-05-04,3336.10009765625,3387.52001953125,3335.8701171875,3378.10009765625,3378.10009765625,186800
1992-05-05,3378.10009765625,3378.1298828125,3358.89990234375,3359.39990234375,3359.39990234375,180800
1992-05-06,3360.0,3383.719970703125,3360.0,3369.39990234375,3369.39990234375,179400
1992-05-07,3369.39990234375,3374.780029296875,3357.330078125,3363.39990234375,3363.39990234375,175700
1992-05-08,3363.39990234375,3375.669921875,3353.530029296875,3369.39990234375,3369.39990234375,145600
1992-05-11,3369.39990234375,3397.81005859375,3368.9599609375,3397.60009765625,3397.60009765625,141100
1992-05-12,3397.60009765625,3440.669921875,3373.909912109375,3385.10009765625,3385.10009765625,190300
1992-05-13,3385.10009765625,3396.7900390625,3378.7099609375,3392.0,3392.0,177200
1992-05-14,3392.0,3393.580078125,3357.2099609375,3368.89990234375,3368.89990234375,182700
1992-05-15,3368.89990234375,3368.89990234375,3346.0,3353.10009765625,3353.10009765625,184300
1992-05-18,3353.10009765625,3381.639892578125,3353.090087890625,3376.0,3376.0,149600
1992-05-19,3376.0,3440.18994140625,3368.469970703125,3398.0,3398.0,209500
1992-05-20,3398.0,3404.340087890625,3388.22998046875,3393.800048828125,3393.800048828125,342300
1992-05-21,3393.800048828125,3394.090087890625,3365.5400390625,3378.699951171875,3378.699951171875,191900
1992-05-22,3378.699951171875,3392.6201171875,3376.52001953125,3386.800048828125,3386.800048828125,176900
1992-05-26,3386.800048828125,3386.800048828125,3356.43994140625,3364.199951171875,3364.199951171875,259400
1992-05-27,3364.199951171875,3380.330078125,3360.070068359375,3370.39990234375,3370.39990234375,223900
1992-05-28,3370.39990234375,3398.429931640625,3368.6201171875,3398.39990234375,3398.39990234375,183500
1992-05-29,3398.39990234375,3420.2099609375,3396.10009765625,3396.89990234375,3396.89990234375,207700
1992-06-01,3396.89990234375,3413.469970703125,3373.030029296875,3413.199951171875,3413.199951171875,212800
1992-06-02,3413.199951171875,3420.469970703125,3392.72998046875,3396.10009765625,3396.10009765625,223500
1992-06-03,3396.10009765625,3422.280029296875,3389.360107421875,3407.0,3407.0,226900
1992-06-04,3407.0,3410.10009765625,3392.469970703125,3399.699951171875,3399.699951171875,243700
1992-06-05,3399.699951171875,3403.10009765625,3392.469970703125,3398.699951171875,3398.699951171875,237600
1992-06-08,3398.699951171875,3404.1298828125,3391.68994140625,3404.10009765625,3404.10009765625,162800
1992-06-09,3404.10009765625,3405.429931640625,3359.550048828125,3369.89990234375,3369.89990234375,175100
1992-06-10,3369.89990234375,3370.949951171875,3338.2900390625,3343.199951171875,3343.199951171875,208800
1992-06-11,3343.199951171875,3352.550048828125,3323.780029296875,3351.5,3351.5,248500
1992-06-12,3352.0,3381.580078125,3352.0,3354.39990234375,3354.39990234375,198200
1992-06-15,3354.39990234375,3363.18994140625,3337.510009765625,3354.89990234375,3354.89990234375,172200
1992-06-16,3354.89990234375,3367.199951171875,3329.489990234375,3329.5,3329.5,191900
1992-06-17,3329.5,3329.75,3283.75,3287.800048828125,3287.800048828125,281400
1992-06-18,3287.800048828125,3290.429931640625,3269.030029296875,3274.10009765625,3274.10009765625,256900
1992-06-19,3274.39990234375,3299.530029296875,3274.3798828125,3285.39990234375,3285.39990234375,266600
1992-06-22,3285.39990234375,3285.889892578125,3254.050048828125,3280.800048828125,3280.800048828125,204200
1992-06-23,3280.800048828125,3296.85009765625,3280.5400390625,3285.60009765625,3285.60009765625,263200
1992-06-24,3285.60009765625,3302.739990234375,3284.010009765625,3290.699951171875,3290.699951171875,243600
1992-06-25,3290.699951171875,3304.080078125,3271.43994140625,3284.0,3284.0,211600
1992-06-26,3284.0,3290.969970703125,3269.840087890625,3282.39990234375,3282.39990234375,166500
1992-06-29,3282.699951171875,3319.860107421875,3282.679931640625,3319.860107421875,3319.860107421875,171300
1992-06-30,3319.89990234375,3331.6298828125,3316.64990234375,3318.5,3318.5,186300
1992-07-01,3318.800048828125,3354.10009765625,3318.7900390625,3354.10009765625,3354.10009765625,227800
1992-07-02,3354.10009765625,3373.889892578125,3326.5400390625,3330.300048828125,3330.300048828125,259000
1992-07-06,3330.300048828125,3340.2900390625,3326.780029296875,3339.199951171875,3339.199951171875,238700
1992-07-07,3339.199951171875,3352.7099609375,3291.389892578125,3295.199951171875,3295.199951171875,252000
1992-07-08,3295.199951171875,3303.27001953125,3273.56005859375,3293.300048828125,3293.300048828125,235400
1992-07-09,3293.60009765625,3336.5,3293.550048828125,3324.10009765625,3324.10009765625,230900
1992-07-10,3324.10009765625,3339.75,3315.159912109375,3330.60009765625,3330.60009765625,154000
1992-07-13,3330.60009765625,3344.070068359375,3327.050048828125,3337.300048828125,3337.300048828125,136500
1992-07-14,3337.300048828125,3358.929931640625,3328.669921875,3358.39990234375,3358.39990234375,191300
1992-07-15,3358.39990234375,3363.25,3339.75,3345.39990234375,3345.39990234375,211100
1992-07-16,3345.39990234375,3364.330078125,3333.260009765625,3361.60009765625,3361.60009765625,215000
1992-07-17,3361.10009765625,3361.10009765625,3317.050048828125,3331.60009765625,3331.60009765625,228300
1992-07-20,3331.10009765625,3331.10009765625,3287.06005859375,3303.0,3303.0,180600
1992-07-21,3303.300048828125,3322.72998046875,3303.27001953125,3308.39990234375,3308.39990234375,168100
1992-07-22,3307.89990234375,3307.89990234375,3275.179931640625,3277.60009765625,3277.60009765625,197500
1992-07-23,3277.60009765625,3291.389892578125,3266.530029296875,3290.0,3290.0,230000
1992-07-24,3290.0,3297.300048828125,3276.800048828125,3285.699951171875,3285.699951171875,134200
1992-07-27,3285.699951171875,3299.489990234375,3282.199951171875,3282.199951171875,3282.199951171875,147600
1992-07-28,3282.199951171875,3335.14990234375,3282.199951171875,3334.10009765625,3334.10009765625,220000
1992-07-29,3334.10009765625,3385.1298828125,3334.090087890625,3379.199951171875,3379.199951171875,304100
1992-07-30,3379.199951171875,3395.93994140625,3374.330078125,3391.89990234375,3391.89990234375,200600
1992-07-31,3391.89990234375,3402.9599609375,3385.669921875,3393.800048828125,3393.800048828125,135000
1992-08-03,3393.800048828125,3399.989990234375,3384.050048828125,3395.39990234375,3395.39990234375,172800
1992-08-04,3395.39990234375,3396.75,3377.570068359375,3384.300048828125,3384.300048828125,164300
1992-08-05,3384.300048828125,3384.320068359375,3360.280029296875,3365.10009765625,3365.10009765625,178300
1992-08-06,3365.10009765625,3365.679931640625,3338.929931640625,3340.60009765625,3340.60009765625,219500
1992-08-07,3340.60009765625,3369.72998046875,3331.3701171875,3332.199951171875,3332.199951171875,223100
1992-08-10,3332.199951171875,3337.580078125,3316.780029296875,3337.56005859375,3337.56005859375,155800
1992-08-11,3337.60009765625,3342.179931640625,3314.35009765625,3331.10009765625,3331.10009765625,180000
1992-08-12,3331.10009765625,3342.179931640625,3310.840087890625,3320.800048828125,3320.800048828125,154800
1992-08-13,3320.800048828125,3337.0400390625,3306.7900390625,3313.300048828125,3313.300048828125,199000
1992-08-14,3313.300048828125,3331.909912109375,3311.110107421875,3328.89990234375,3328.89990234375,154000
1992-08-17,3328.89990234375,3338.929931640625,3321.639892578125,3324.89990234375,3324.89990234375,138600
1992-08-18,3324.89990234375,3332.449951171875,3315.699951171875,3329.5,3329.5,129300
1992-08-19,3329.5,3335.68994140625,3307.06005859375,3307.10009765625,3307.10009765625,144200
1992-08-20,3307.10009765625,3315.429931640625,3295.43994140625,3304.89990234375,3304.89990234375,146900
1992-08-21,3304.89990234375,3324.080078125,3254.10009765625,3254.10009765625,3254.10009765625,216100
1992-08-24,3254.10009765625,3254.10009765625,3223.0400390625,3228.199951171875,3228.199951171875,183600
1992-08-25,3228.199951171875,3235.18994140625,3207.10009765625,3232.199951171875,3232.199951171875,224600
1992-08-26,3232.199951171875,3250.050048828125,3225.469970703125,3246.800048828125,3246.800048828125,178700
1992-08-27,3246.800048828125,3273.02001953125,3246.800048828125,3254.60009765625,3254.60009765625,197900
1992-08-28,3254.60009765625,3269.77001953125,3249.780029296875,3267.60009765625,3267.60009765625,144300
1992-08-31,3267.60009765625,3274.10009765625,3254.3701171875,3257.39990234375,3257.39990234375,128000
1992-09-01,3257.39990234375,3266.260009765625,3254.10009765625,3266.260009765625,3266.260009765625,154600
1992-09-02,3266.300048828125,3292.469970703125,3263.830078125,3290.300048828125,3290.300048828125,186700
1992-09-03,3290.300048828125,3313.5400390625,3285.179931640625,3292.199951171875,3292.199951171875,234800
1992-09-04,3292.199951171875,3296.52001953125,3277.610107421875,3281.89990234375,3281.89990234375,132100
1992-09-08,3281.89990234375,3282.739990234375,3257.6201171875,3260.60009765625,3260.60009765625,156300
1992-09-09,3260.60009765625,3273.02001953125,3258.159912109375,3271.39990234375,3271.39990234375,188700
1992-09-10,3271.39990234375,3312.72998046875,3270.85009765625,3305.199951171875,3305.199951171875,228200
1992-09-11,3305.199951171875,3317.320068359375,3300.840087890625,3305.699951171875,3305.699951171875,167800
1992-09-14,3306.800048828125,3376.489990234375,3306.7900390625,3376.199951171875,3376.199951171875,307200
1992-09-15,3375.39990234375,3375.409912109375,3323.0,3327.300048828125,3327.300048828125,202100
1992-09-16,3327.300048828125,3333.889892578125,3307.60009765625,3319.199951171875,3319.199951171875,268500
1992-09-17,3319.199951171875,3328.669921875,3311.3798828125,3315.699951171875,3315.699951171875,201700
1992-09-18,3315.699951171875,3327.320068359375,3308.679931640625,3327.10009765625,3327.10009765625,249800
1992-09-21,3327.10009765625,3327.840087890625,3310.570068359375,3320.800048828125,3320.800048828125,158500
1992-09-22,3320.800048828125,3321.10009765625,3280.0400390625,3280.89990234375,3280.89990234375,210700
1992-09-23,3280.89990234375,3287.60009765625,3264.909912109375,3278.699951171875,3278.699951171875,238600
1992-09-24,3279.0,3294.89990234375,3278.9599609375,3287.89990234375,3287.89990234375,262400
1992-09-25,3287.89990234375,3289.77001953125,3244.840087890625,3250.300048828125,3250.300048828125,221100
1992-09-28,3250.300048828125,3276.260009765625,3242.760009765625,3276.260009765625,3276.260009765625,180200
1992-09-29,3276.300048828125,3280.0400390625,3259.239990234375,3266.800048828125,3266.800048828125,222800
1992-09-30,3266.800048828125,3276.800048828125,3264.3701171875,3271.699951171875,3271.699951171875,192900
1992-10-01,3271.699951171875,3280.85009765625,3246.0,3254.39990234375,3254.39990234375,210200
1992-10-02,3254.39990234375,3259.239990234375,3198.719970703125,3200.60009765625,3200.60009765625,206700
1992-10-05,3200.60009765625,3200.610107421875,3095.7900390625,3179.0,3179.0,373600
1992-10-06,3179.0,3191.969970703125,3157.659912109375,3178.199951171875,3178.199951171875,202200
1992-10-07,3178.199951171875,3187.909912109375,3145.77001953125,3152.300048828125,3152.300048828125,195300
1992-10-08,3152.300048828125,3178.18994140625,3145.77001953125,3176.0,3176.0,224900
1992-10-09,3176.0,3176.300048828125,3131.719970703125,3136.60009765625,3136.60009765625,193100
1992-10-12,3136.60009765625,3174.679931640625,3136.31005859375,3174.39990234375,3174.39990234375,142600
1992-10-13,3174.39990234375,3211.9599609375,3167.64990234375,3201.39990234375,3201.39990234375,203600
1992-10-14,3201.39990234375,3217.090087890625,3179.0,3195.5,3195.5,187300
1992-10-15,3195.5,3198.449951171875,3167.3798828125,3174.699951171875,3174.699951171875,322400
1992-10-16,3174.699951171875,3180.35009765625,3142.530029296875,3174.39990234375,3174.39990234375,408800
1992-10-19,3174.39990234375,3197.639892578125,3169.0,3188.5,3188.5,261900
1992-10-20,3188.5,3213.0400390625,3179.0,3186.0,3186.0,265000
1992-10-21,3186.0,3199.800048828125,3179.81005859375,3187.10009765625,3187.10009765625,246900
1992-10-22,3187.10009765625,3202.5,3174.679931640625,3200.89990234375,3200.89990234375,230700
1992-10-23,3200.89990234375,3215.199951171875,3196.02001953125,3207.60009765625,3207.60009765625,264900
1992-10-26,3207.60009765625,3244.919921875,3205.199951171875,3244.10009765625,3244.10009765625,234400
1992-10-27,3244.10009765625,3251.39990234375,3221.949951171875,3235.699951171875,3235.699951171875,248600
1992-10-28,3235.699951171875,3251.39990234375,3224.1201171875,3251.39990234375,3251.39990234375,299300
1992-10-29,3251.39990234375,3254.909912109375,3236.81005859375,3246.300048828125,3246.300048828125,200700
1992-10-30,3230.60009765625,3230.60009765625,3224.1201171875,3226.300048828125,3226.300048828125,184500
1992-11-02,3226.300048828125,3262.2099609375,3221.409912109375,3262.199951171875,3262.199951171875,238600
1992-11-03,3262.199951171875,3266.800048828125,3236.81005859375,3252.5,3252.5,255200
1992-11-04,3252.5,3268.14990234375,3219.52001953125,3223.0,3223.0,203300
1992-11-05,3223.0,3245.18994140625,3215.199951171875,3243.800048828125,3243.800048828125,270300
1992-11-06,3243.800048828125,3250.050048828125,3234.35009765625,3240.10009765625,3240.10009765625,236600
1992-11-09,3240.10009765625,3259.780029296875,3231.679931640625,3240.89990234375,3240.89990234375,199800
1992-11-10,3240.89990234375,3252.47998046875,3224.659912109375,3225.5,3225.5,215400
1992-11-11,3225.5,3245.72998046875,3219.25,3240.300048828125,3240.300048828125,226600
1992-11-12,3240.300048828125,3250.050048828125,3230.8701171875,3239.800048828125,3239.800048828125,228800
1992-11-13,3239.800048828125,3240.60009765625,3224.1201171875,3233.0,3233.0,191100
1992-11-16,3233.0,3233.030029296875,3203.85009765625,3205.699951171875,3205.699951171875,174000
1992-11-17,3205.699951171875,3211.9599609375,3184.669921875,3193.300048828125,3193.300048828125,186000
1992-11-18,3193.300048828125,3214.929931640625,3191.429931640625,3207.39990234375,3207.39990234375,232400
1992-11-19,3207.39990234375,3216.820068359375,3200.610107421875,3209.5,3209.5,215900
1992-11-20,3209.800048828125,3231.139892578125,3209.800048828125,3227.39990234375,3227.39990234375,346400
1992-11-23,3227.39990234375,3234.110107421875,3214.659912109375,3223.0,3223.0,236600
1992-11-24,3223.0,3265.989990234375,3221.679931640625,3248.699951171875,3248.699951171875,280700
1992-11-25,3248.699951171875,3269.22998046875,3247.080078125,3266.300048828125,3266.300048828125,230700
1992-11-27,3266.300048828125,3296.25,3266.260009765625,3282.199951171875,3282.199951171875,124400
1992-11-30,3282.699951171875,3308.409912109375,3282.699951171875,3305.199951171875,3305.199951171875,230600
1992-12-01,3305.199951171875,3307.8701171875,3286.25,3294.39990234375,3294.39990234375,320700
1992-12-02,3294.39990234375,3297.06005859375,3280.31005859375,3286.300048828125,3286.300048828125,212200
1992-12-03,3286.300048828125,3291.659912109375,3268.9599609375,3276.5,3276.5,207200
1992-12-04,3276.5,3298.949951171875,3272.469970703125,3288.699951171875,3288.699951171875,237100
1992-12-07,3289.0,3307.60009765625,3288.949951171875,3307.300048828125,3307.300048828125,256900
1992-12-08,3307.300048828125,3323.5400390625,3303.5400390625,3322.199951171875,3322.199951171875,230400
1992-12-09,3322.199951171875,3335.68994140625,3308.139892578125,3323.800048828125,3323.800048828125,226600
1992-12-10,3323.800048828125,3323.81005859375,3300.570068359375,3312.199951171875,3312.199951171875,202300
1992-12-11,3311.89990234375,3311.919921875,3301.110107421875,3304.10009765625,3304.10009765625,135500
1992-12-14,3304.10009765625,3317.050048828125,3292.199951171875,3292.199951171875,3292.199951171875,167000
1992-12-15,3292.199951171875,3295.43994140625,3279.5,3284.39990234375,3284.39990234375,296400
1992-12-16,3284.39990234375,3295.7099609375,3248.159912109375,3255.199951171875,3255.199951171875,308700
1992-12-17,3255.199951171875,3271.929931640625,3251.39990234375,3269.199951171875,3269.199951171875,283700
1992-12-18,3270.89990234375,3313.5400390625,3270.85009765625,3313.300048828125,3313.300048828125,484300
1992-12-21,3313.300048828125,3318.39990234375,3303.27001953125,3312.5,3312.5,266800
1992-12-22,3312.5,3328.93994140625,3301.64990234375,3321.10009765625,3321.10009765625,259700
1992-12-23,3321.10009765625,3332.719970703125,3313.5400390625,3313.5400390625,3313.5400390625,219800
1992-12-24,3313.5,3328.1298828125,3313.0,3326.199951171875,3326.199951171875,99300
1992-12-28,3326.199951171875,3333.260009765625,3309.219970703125,3333.260009765625,3333.260009765625,139300
1992-12-29,3333.300048828125,3352.7099609375,3306.52001953125,3310.800048828125,3310.800048828125,254000
1992-12-30,3310.800048828125,3328.669921875,3309.760009765625,3321.10009765625,3321.10009765625,160000
1992-12-31,3321.10009765625,3327.860107421875,3301.110107421875,3301.110107421875,3301.110107421875,138600
1993-01-04,3301.10009765625,3319.2099609375,3298.679931640625,3309.199951171875,3309.199951171875,214000
1993-01-05,3309.199951171875,3320.830078125,3300.570068359375,3307.89990234375,3307.89990234375,280600
1993-01-06,3307.89990234375,3312.18994140625,3290.580078125,3305.199951171875,3305.199951171875,357900
1993-01-07,3305.199951171875,3313.27001953125,3260.860107421875,3269.0,3269.0,368200
1993-01-08,3269.0,3269.0,3231.949951171875,3251.699951171875,3251.699951171875,306900
1993-01-11,3251.699951171875,3262.75,3250.050048828125,3262.75,3262.75,245000
1993-01-12,3262.800048828125,3268.68994140625,3240.06005859375,3264.60009765625,3264.60009765625,296600
1993-01-13,3264.60009765625,3269.5,3243.840087890625,3263.60009765625,3263.60009765625,289500
1993-01-14,3263.60009765625,3279.22998046875,3251.1298828125,3267.89990234375,3267.89990234375,361500
1993-01-15,3267.89990234375,3285.169921875,3258.159912109375,3271.10009765625,3271.10009765625,392700
1993-01-18,3271.10009765625,3275.719970703125,3263.02001953125,3274.89990234375,3274.89990234375,230300
1993-01-19,3274.89990234375,3283.280029296875,3254.3701171875,3256.0,3256.0,356800
1993-01-20,3256.0,3264.10009765625,3240.60009765625,3242.0,3242.0,266800
1993-01-21,3242.0,3257.6201171875,3231.949951171875,3253.0,3253.0,270400
1993-01-22,3253.0,3267.340087890625,3250.050048828125,3256.800048828125,3256.800048828125,307600
1993-01-25,3257.89990234375,3294.89990234375,3257.889892578125,3292.199951171875,3292.199951171875,358400
1993-01-26,3292.199951171875,3320.02001953125,3291.659912109375,3299.0,3299.0,474300
1993-01-27,3299.0,3301.64990234375,3274.909912109375,3291.39990234375,3291.39990234375,322700
1993-01-28,3291.39990234375,3308.409912109375,3289.77001953125,3306.300048828125,3306.300048828125,279300
1993-01-29,3306.300048828125,3315.159912109375,3298.949951171875,3310.0,3310.0,220600
1993-02-01,3310.0,3332.449951171875,3309.489990234375,3332.199951171875,3332.199951171875,279100
1993-02-02,3332.199951171875,3334.8798828125,3318.669921875,3328.699951171875,3328.699951171875,272900
1993-02-03,3328.89990234375,3379.4599609375,3328.89990234375,3373.800048828125,3373.800048828125,352900
1993-02-04,3374.10009765625,3423.77001953125,3374.06005859375,3416.699951171875,3416.699951171875,362500
1993-02-05,3416.699951171875,3443.219970703125,3411.340087890625,3442.10009765625,3442.10009765625,387200
1993-02-08,3442.10009765625,3456.72998046875,3429.43994140625,3437.5,3437.5,294600
1993-02-09,3437.5,3437.5400390625,3407.830078125,3414.60009765625,3414.60009765625,235300
1993-02-10,3414.60009765625,3424.580078125,3394.320068359375,3412.39990234375,3412.39990234375,267700
1993-02-11,3412.39990234375,3442.679931640625,3411.8798828125,3422.699951171875,3422.699951171875,292500
1993-02-12,3422.699951171875,3425.659912109375,3392.429931640625,3392.429931640625,3392.429931640625,228700
1993-02-16,3392.199951171875,3392.199951171875,3304.6201171875,3309.5,3309.5,385800
1993-02-17,3309.5,3317.590087890625,3290.31005859375,3312.199951171875,3312.199951171875,317000
1993-02-18,3312.199951171875,3348.659912109375,3266.800048828125,3302.199951171875,3302.199951171875,336500
1993-02-19,3302.199951171875,3322.179931640625,3287.8701171875,3322.179931640625,3322.179931640625,305200
1993-02-22,3322.199951171875,3345.9599609375,3317.050048828125,3342.989990234375,3342.989990234375,341400
1993-02-23,3343.0,3353.52001953125,3316.780029296875,3323.27001953125,3323.27001953125,349300
1993-02-24,3323.300048828125,3356.77001953125,3322.179931640625,3356.5,3356.5,294100
