Date,Open,High,Low,Close,Adj Close,Volume
1989-01-01,378.8999938964844,401.3999938964844,376.8999938964844,401.29998779296875,401.29998779296875,2716010000
1989-02-01,401.79998779296875,410.1000061035156,398.20001220703125,399.70001220703125,399.70001220703125,2527450000
1989-03-01,401.0,409.79998779296875,397.79998779296875,406.70001220703125,406.70001220703125,2869270000
1989-04-01,407.0,427.6000061035156,406.5,427.6000061035156,427.6000061035156,2661880000
1989-05-01,425.8999938964844,446.20001220703125,425.79998779296875,446.20001220703125,446.20001220703125,3074870000
1989-06-01,446.79998779296875,454.6000061035156,431.70001220703125,435.29998779296875,435.29998779296875,3014700000
1989-07-01,434.5,453.79998779296875,434.3999938964844,453.79998779296875,453.79998779296875,2499440000
1989-08-01,455.20001220703125,469.3999938964844,452.3999938964844,469.29998779296875,469.29998779296875,3057070000
1989-09-01,469.8999938964844,474.6000061035156,464.8999938964844,472.8999938964844,472.8999938964844,2623010000
1989-10-01,472.79998779296875,487.5,447.1000061035156,455.6000061035156,455.6000061035156,3160470000
1989-11-01,456.20001220703125,457.79998779296875,446.79998779296875,456.1000061035156,456.1000061035156,2532190000
1989-12-01,456.6000061035156,459.3999938964844,431.79998779296875,454.79998779296875,454.79998779296875,2777730000
1990-01-01,452.8999938964844,461.6000061035156,410.0,415.79998779296875,415.79998779296875,3027830000
1990-02-01,416.79998779296875,430.8999938964844,416.20001220703125,425.79998779296875,425.79998779296875,2420920000
1990-03-01,425.29998779296875,443.29998779296875,424.5,435.5,435.5,2885450000
1990-04-01,431.6000061035156,438.5,417.0,420.1000061035156,420.1000061035156,2591450000
1990-05-01,422.0,460.0,420.70001220703125,459.0,459.0,3468570000
1990-06-01,459.5,469.3999938964844,453.20001220703125,462.29998779296875,462.29998779296875,3142690000
1990-07-01,461.6000061035156,470.29998779296875,436.79998779296875,438.20001220703125,438.20001220703125,2984860000
1990-08-01,437.70001220703125,438.6000061035156,359.70001220703125,381.20001220703125,381.20001220703125,3111320000
1990-09-01,379.0,385.20001220703125,334.6000061035156,344.5,344.5,2089400000
1990-10-01,349.0,360.8999938964844,323.0,329.79998779296875,329.79998779296875,2688480000
1990-11-01,328.6000061035156,359.1000061035156,327.79998779296875,359.1000061035156,359.1000061035156,2378230000
1990-12-01,361.1000061035156,378.0,359.79998779296875,373.79998779296875,373.79998779296875,2500100000
1991-01-01,373.0,414.20001220703125,353.0,414.20001220703125,414.20001220703125,2924360000
1991-02-01,415.1000061035156,454.20001220703125,413.5,453.1000061035156,453.1000061035156,3312960000
1991-03-01,450.6000061035156,483.32000732421875,450.29998779296875,482.29998779296875,482.29998779296875,3585210000
1991-04-01,480.17999267578125,512.6799926757812,479.1199951171875,484.7200012207031,484.7200012207031,4113980000
1991-05-01,481.94000244140625,506.1199951171875,476.5799865722656,506.1099853515625,506.1099853515625,3377720000
1991-06-01,505.8399963378906,508.0400085449219,470.9200134277344,475.9200134277344,475.9200134277344,2835480000
1991-07-01,478.05999755859375,502.1300048828125,471.239990234375,502.0400085449219,502.0400085449219,3098110000
1991-08-01,502.2699890136719,527.7100219726562,487.0799865722656,525.6799926757812,525.6799926757812,3274400000
1991-09-01,526.2999877929688,529.2100219726562,511.04998779296875,526.8800048828125,526.8800048828125,3215650000
1991-10-01,527.1400146484375,543.010009765625,513.2100219726562,542.97998046875,542.97998046875,4070930000
1991-11-01,542.1699829101562,558.1599731445312,516.3900146484375,523.9000244140625,523.9000244140625,3700150000
1991-12-01,519.47998046875,586.3499755859375,518.6300048828125,586.3400268554688,586.3400268554688,3632360000
1992-01-01,580.0399780273438,632.989990234375,576.1300048828125,620.2100219726562,620.2100219726562,5605540000
1992-02-01,620.5700073242188,646.0900268554688,617.0800170898438,633.469970703125,633.469970703125,4219570000
1992-03-01,634.0399780273438,637.2100219726562,599.5999755859375,603.77001953125,603.77001953125,4048220000
1992-04-01,598.6199951171875,603.1699829101562,557.0599975585938,578.6799926757812,578.6799926757812,3946710000
1992-05-01,579.72998046875,591.2100219726562,571.010009765625,585.3099975585938,585.3099975585938,3114980000
1992-06-01,583.6699829101562,591.0700073242188,545.9500122070312,563.5999755859375,563.5999755859375,3589630000
1992-07-01,563.72998046875,581.010009765625,553.760009765625,580.8300170898438,580.8300170898438,3591650000
1992-08-01,579.6199951171875,583.8400268554688,550.3599853515625,563.1199951171875,563.1199951171875,3083350000
1992-09-01,562.510009765625,594.2100219726562,562.3599853515625,583.27001953125,583.27001953125,3700770000
1992-10-01,581.0800170898438,606.5800170898438,551.719970703125,605.1699829101562,605.1699829101562,4223690000
1992-11-01,603.760009765625,652.75,603.3099975585938,652.72998046875,652.72998046875,4404630000
1992-12-01,650.5800170898438,676.9500122070312,648.75,676.9500122070312,676.9500122070312,4949710000
1993-01-01,675.3099975585938,711.030029296875,670.510009765625,696.3400268554688,696.3400268554688,5187460000
1993-02-01,697.97998046875,711.280029296875,647.7899780273438,670.77001953125,670.77001953125,4973610000
1993-03-01,670.8800048828125,697.4099731445312,668.739990234375,690.1300048828125,690.1300048828125,5119150000
1993-04-01,690.8200073242188,691.1500244140625,644.7100219726562,661.4199829101562,661.4199829101562,4887000000
1993-05-01,662.75,707.0499877929688,661.4299926757812,700.530029296875,700.530029296875,5106460000
1993-06-01,700.9600219726562,706.6300048828125,682.8900146484375,703.9500122070312,703.9500122070312,5371310000
1993-07-01,702.010009765625,713.9600219726562,694.530029296875,704.7000122070312,704.7000122070312,5191300000
1993-08-01,706.3800048828125,742.9099731445312,705.0599975585938,742.8400268554688,742.8400268554688,5712060000
1993-09-01,743.6500244140625,766.5700073242188,724.47998046875,762.780029296875,762.780029296875,5776680000
1993-10-01,761.6199951171875,791.2000122070312,758.9000244140625,779.260009765625,779.260009765625,6700790000
1993-11-01,780.3699951171875,786.0999755859375,737.6699829101562,754.3900146484375,754.3900146484375,6246880000
1993-12-01,759.9000244140625,776.8699951171875,750.2999877929688,776.7999877929688,776.7999877929688,6225130000
1994-01-01,774.1099853515625,800.6300048828125,768.4099731445312,800.469970703125,800.469970703125,6683340000
1994-02-01,798.4199829101562,799.989990234375,767.2999877929688,792.5,792.5,5993960000
1994-03-01,792.0999755859375,804.4299926757812,731.8499755859375,743.4600219726562,743.4600219726562,7321980000
1994-04-01,723.0599975585938,755.3499755859375,703.4000244140625,733.8400268554688,733.8400268554688,5623380000
1994-05-01,733.969970703125,742.4600219726562,703.8400268554688,735.1900024414062,735.1900024414062,5743170000
1994-06-01,733.1799926757812,744.9400024414062,690.9500122070312,705.9600219726562,705.9600219726562,6016150000
1994-07-01,706.2899780273438,725.1900024414062,699.4099731445312,722.1599731445312,722.1599731445312,5335860000
1994-08-01,722.8400268554688,767.5999755859375,715.9099731445312,765.6199951171875,765.6199951171875,6695930000
1994-09-01,763.0,779.5800170898438,752.489990234375,764.2899780273438,764.2899780273438,5964610000
1994-10-01,764.469970703125,778.8099975585938,737.6199951171875,777.489990234375,777.489990234375,6625590000
1994-11-01,776.25,776.8599853515625,728.780029296875,750.3200073242188,750.3200073242188,6188120000
1994-12-01,748.8300170898438,751.97998046875,710.9400024414062,751.9600219726562,751.9600219726562,6169730000
1995-01-01,751.3099975585938,774.3099975585938,740.469970703125,755.2000122070312,755.2000122070312,6429730000
1995-02-01,756.6799926757812,796.02001953125,756.6799926757812,793.72998046875,793.72998046875,6206060000
1995-03-01,794.3300170898438,829.9199829101562,790.3499755859375,817.2100219726562,817.2100219726562,7600900000
1995-04-01,816.0599975585938,844.4199829101562,810.8900146484375,843.97998046875,843.97998046875,6910700000
1995-05-01,844.719970703125,885.9199829101562,839.4299926757812,864.5800170898438,864.5800170898438,8133750000
1995-06-01,865.6699829101562,941.1699829101562,863.8400268554688,933.4500122070312,933.4500122070312,8795140000
1995-07-01,933.989990234375,1023.030029296875,931.989990234375,1001.2100219726562,1001.2100219726562,9056140000
1995-08-01,1001.5700073242188,1035.18994140625,970.8099975585938,1020.1099853515625,1020.1099853515625,9872930000
1995-09-01,1019.4199829101562,1070.22998046875,1008.4400024414062,1043.5400390625,1043.5400390625,8983540000
1995-10-01,1041.3900146484375,1050.6500244140625,959.3599853515625,1036.06005859375,1036.06005859375,9660490000
1995-11-01,1037.300048828125,1068.81005859375,1016.5800170898438,1059.199951171875,1059.199951171875,9544310000
1995-12-01,1060.6600341796875,1074.8499755859375,1001.530029296875,1052.1300048828125,1052.1300048828125,9972500000
1996-01-01,1052.8299560546875,1059.81005859375,977.7899780273438,1059.7900390625,1059.7900390625,11326210000
1996-02-01,1058.260009765625,1121.8900146484375,1057.8199462890625,1100.050048828125,1100.050048828125,10690430000
1996-03-01,1098.93994140625,1119.8399658203125,1057.8699951171875,1101.4000244140625,1101.4000244140625,10648850000
1996-04-01,1105.77001953125,1190.8699951171875,1092.43994140625,1190.52001953125,1190.52001953125,11951730000
1996-05-01,1190.47998046875,1252.81005859375,1163.2099609375,1243.4300537109375,1243.4300537109375,14550600000
1996-06-01,1242.5400390625,1254.1199951171875,1147.75,1185.02001953125,1185.02001953125,11479100000
1996-07-01,1185.6400146484375,1198.0400390625,1008.4400024414062,1080.5899658203125,1080.5899658203125,11807920000
1996-08-01,1081.3399658203125,1153.9000244140625,1080.4100341796875,1141.5,1141.5,9696450000
1996-09-01,1133.300048828125,1237.260009765625,1123.1400146484375,1226.9200439453125,1226.9200439453125,10646990000
1996-10-01,1223.72998046875,1269.6199951171875,1202.3599853515625,1221.510009765625,1221.510009765625,12543840000
1996-11-01,1223.719970703125,1293.75,1218.22998046875,1292.6099853515625,1292.6099853515625,10973580000
1996-12-01,1294.780029296875,1328.949951171875,1251.030029296875,1291.030029296875,1291.030029296875,11852910000
1997-01-01,1292.6500244140625,1400.530029296875,1272.3399658203125,1379.8499755859375,1379.8499755859375,14074400000
1997-02-01,1383.969970703125,1384.510009765625,1296.8800048828125,1309.0,1309.0,12037800000
1997-03-01,1306.2099609375,1332.3399658203125,1220.4000244140625,1221.699951171875,1221.699951171875,11834210000
1997-04-01,1211.280029296875,1267.4100341796875,1194.1600341796875,1260.760009765625,1260.760009765625,12452400000
1997-05-01,1263.9300537109375,1414.260009765625,1260.93994140625,1400.3199462890625,1400.3199462890625,12905590000
1997-06-01,1407.0699462890625,1467.2900390625,1375.449951171875,1442.0699462890625,1442.0699462890625,12580930000
1997-07-01,1442.6500244140625,1595.760009765625,1432.4200439453125,1593.81005859375,1593.81005859375,14331570000
1997-08-01,1594.6700439453125,1638.260009765625,1545.1300048828125,1587.3199462890625,1587.3199462890625,13420440000
1997-09-01,1595.0699462890625,1702.489990234375,1595.0699462890625,1685.68994140625,1685.68994140625,14680150000
1997-10-01,1690.7900390625,1748.780029296875,1465.8399658203125,1593.6099853515625,1593.6099853515625,18850990000
1997-11-01,1609.6199951171875,1654.4300537109375,1508.4100341796875,1600.550048828125,1600.550048828125,11687640000
1997-12-01,1608.56005859375,1652.8399658203125,1486.510009765625,1570.3499755859375,1570.3499755859375,14926610000
1998-01-01,1574.0999755859375,1629.5400390625,1465.6099853515625,1619.3599853515625,1619.3599853515625,13738080000
1998-02-01,1640.06005859375,1783.739990234375,1640.06005859375,1770.510009765625,1770.510009765625,14564140000
1998-03-01,1778.719970703125,1840.8299560546875,1708.47998046875,1835.6800537109375,1835.6800537109375,16973400000
1998-04-01,1838.1500244140625,1931.8299560546875,1788.739990234375,1868.4100341796875,1868.4100341796875,17292480000
1998-05-01,1871.81005859375,1890.800048828125,1742.050048828125,1778.8699951171875,1778.8699951171875,14377770000
1998-06-01,1770.3699951171875,1898.6199951171875,1715.0400390625,1894.739990234375,1894.739990234375,15899310000
1998-07-01,1904.239990234375,2028.1800537109375,1871.719970703125,1872.3900146484375,1872.3900146484375,17597450000
1998-08-01,1869.719970703125,1874.31005859375,1498.72998046875,1499.25,1499.25,15746140000
1998-09-01,1509.010009765625,1769.7099609375,1475.489990234375,1693.8399658203125,1693.8399658203125,15884050000
1998-10-01,1663.300048828125,1781.6300048828125,1343.8699951171875,1771.3900146484375,1771.3900146484375,19397870000
1998-11-01,1783.7099609375,2025.0400390625,1771.4000244140625,1949.5400390625,1949.5400390625,17697660000
1998-12-01,1928.510009765625,2200.6298828125,1924.1500244140625,2192.68994140625,2192.68994140625,19075670000
1999-01-01,2207.5400390625,2506.679931640625,2192.679931640625,2505.889892578125,2505.889892578125,20526060000
1999-02-01,2522.3798828125,2533.43994140625,2224.2099609375,2288.030029296875,2288.030029296875,17439250000
1999-03-01,2286.830078125,2520.6298828125,2235.18994140625,2461.39990234375,2461.39990234375,21196320000
1999-04-01,2493.070068359375,2677.760009765625,2329.8701171875,2542.860107421875,2542.860107421875,23426400000
1999-05-01,2546.330078125,2632.739990234375,2339.1201171875,2470.52001953125,2470.52001953125,18519390000
1999-06-01,2467.510009765625,2696.8701171875,2364.590087890625,2686.1201171875,2686.1201171875,19607990000
1999-07-01,2692.9599609375,2874.919921875,2619.080078125,2638.489990234375,2638.489990234375,20915660000
1999-08-01,2638.31005859375,2819.89990234375,2442.219970703125,2739.35009765625,2739.35009765625,20246710000
1999-09-01,2752.330078125,2897.530029296875,2684.699951171875,2746.159912109375,2746.159912109375,21333490000
1999-10-01,2729.0400390625,2978.6298828125,2632.010009765625,2966.429931640625,2966.429931640625,22684970000
1999-11-01,2970.929931640625,3469.35009765625,2967.6298828125,3336.159912109375,3336.159912109375,28754050000
1999-12-01,3341.10009765625,4090.610107421875,3321.570068359375,4069.31005859375,4069.31005859375,31236210000
2000-01-01,4186.18994140625,4303.14990234375,3711.090087890625,3940.35009765625,3940.35009765625,33421060000
2000-02-01,3961.070068359375,4698.4599609375,3911.840087890625,4696.68994140625,4696.68994140625,35644700000
2000-03-01,4732.81982421875,5132.52001953125,4355.68994140625,4572.830078125,4572.830078125,43200490000
2000-04-01,4494.89013671875,4572.83984375,3227.0400390625,3860.659912109375,3860.659912109375,35147970000
2000-05-01,3930.179931640625,3982.3798828125,3042.659912109375,3400.909912109375,3400.909912109375,30831980000
2000-06-01,3471.949951171875,4073.72998046875,3459.85009765625,3966.110107421875,3966.110107421875,33352380000
2000-07-01,3950.590087890625,4289.06005859375,3615.7900390625,3766.989990234375,3766.989990234375,30916110000
2000-08-01,3760.949951171875,4208.72998046875,3521.139892578125,4206.35009765625,4206.35009765625,33222920000
2000-09-01,4252.14990234375,4259.8701171875,3614.659912109375,3672.820068359375,3672.820068359375,34727330000
2000-10-01,3714.47998046875,3714.47998046875,3026.110107421875,3369.6298828125,3369.6298828125,44129010000
2000-11-01,3316.510009765625,3480.010009765625,2523.0400390625,2597.929931640625,2597.929931640625,38181910000
2000-12-01,2644.090087890625,3028.75,2288.159912109375,2470.52001953125,2470.52001953125,44347190000
2001-01-01,2474.159912109375,2892.360107421875,2251.7099609375,2772.72998046875,2772.72998046875,49399780000
2001-02-01,2771.570068359375,2796.889892578125,2127.5,2151.830078125,2151.830078125,36428040000
2001-03-01,2126.300048828125,2243.780029296875,1794.2099609375,1840.260009765625,1840.260009765625,44719260000
2001-04-01,1835.219970703125,2202.860107421875,1619.5799560546875,2116.239990234375,2116.239990234375,42649960000
2001-05-01,2116.239990234375,2328.050048828125,2052.409912109375,2110.489990234375,2110.489990234375,41465750000
2001-06-01,2131.1201171875,2264.580078125,1973.699951171875,2160.5400390625,2160.5400390625,36577380000
2001-07-01,2156.760009765625,2181.050048828125,1934.6700439453125,2027.1300048828125,2027.1300048828125,32812530000
2001-08-01,2051.56005859375,2103.159912109375,1777.1099853515625,1805.4300537109375,1805.4300537109375,32437350000
2001-09-01,1802.2900390625,1836.18994140625,1387.06005859375,1498.800048828125,1498.800048828125,30829450000
2001-10-01,1491.449951171875,1792.8699951171875,1458.4100341796875,1690.199951171875,1690.199951171875,43885890000
2001-11-01,1705.52001953125,1965.0899658203125,1683.989990234375,1930.5799560546875,1930.5799560546875,38324730000
2001-12-01,1915.1300048828125,2065.68994140625,1898.97998046875,1950.4000244140625,1950.4000244140625,35539380000
2002-01-01,1965.1800537109375,2098.8798828125,1851.489990234375,1934.030029296875,1934.030029296875,39095980000
2002-02-01,1928.8299560546875,1942.1500244140625,1696.550048828125,1731.489990234375,1731.489990234375,34022690000
2002-03-01,1745.489990234375,1946.22998046875,1742.0799560546875,1845.3499755859375,1845.3499755859375,34619370000
2002-04-01,1834.5899658203125,1865.3699951171875,1640.969970703125,1688.22998046875,1688.22998046875,38648510000
2002-05-01,1683.760009765625,1759.3299560546875,1560.2900390625,1615.72998046875,1615.72998046875,39802810000
2002-06-01,1613.5,1621.5,1375.530029296875,1463.2099609375,1463.2099609375,36638230000
2002-07-01,1457.0400390625,1459.8399658203125,1192.4200439453125,1328.260009765625,1328.260009765625,45237670000
2002-08-01,1322.469970703125,1426.760009765625,1205.6800537109375,1314.8499755859375,1314.8499755859375,31490760000
2002-09-01,1302.6700439453125,1347.27001953125,1160.0699462890625,1172.06005859375,1172.06005859375,29029680000
2002-10-01,1180.260009765625,1347.5799560546875,1108.489990234375,1329.75,1329.75,38730160000
2002-11-01,1320.949951171875,1497.43994140625,1313.719970703125,1478.780029296875,1478.780029296875,35673650000
2002-12-01,1507.93994140625,1521.43994140625,1327.18994140625,1335.510009765625,1335.510009765625,29122630000
2003-01-01,1346.9300537109375,1467.3499755859375,1303.6400146484375,1320.9100341796875,1320.9100341796875,30898030000
2003-02-01,1324.739990234375,1352.0699462890625,1261.7900390625,1337.52001953125,1337.52001953125,24374040000
2003-03-01,1344.2099609375,1425.72998046875,1253.219970703125,1341.1700439453125,1341.1700439453125,31136990000
2003-04-01,1347.5400390625,1482.489990234375,1338.22998046875,1464.31005859375,1464.31005859375,30761430000
2003-05-01,1463.0,1599.9200439453125,1451.3199462890625,1595.9100341796875,1595.9100341796875,38423310000
2003-06-01,1612.0999755859375,1686.0999755859375,1584.699951171875,1622.800048828125,1622.800048828125,41170990000
2003-07-01,1617.300048828125,1776.0999755859375,1598.9200439453125,1735.02001953125,1735.02001953125,38212570000
2003-08-01,1731.6300048828125,1813.8199462890625,1640.8800048828125,1810.449951171875,1810.449951171875,30294060000
2003-09-01,1817.9200439453125,1913.739990234375,1783.4599609375,1786.93994140625,1786.93994140625,39917180000
2003-10-01,1797.0699462890625,1966.8699951171875,1796.0899658203125,1932.2099609375,1932.2099609375,41226870000
2003-11-01,1941.31005859375,1992.27001953125,1878.0699462890625,1960.260009765625,1960.260009765625,34049930000
2003-12-01,1972.969970703125,2015.22998046875,1887.4599609375,2003.3699951171875,2003.3699951171875,35470880000
2004-01-01,2011.0799560546875,2153.830078125,1999.77001953125,2066.14990234375,2066.14990234375,45972690000
2004-02-01,2072.1298828125,2094.919921875,1991.050048828125,2029.8199462890625,2029.8199462890625,35916840000
2004-03-01,2036.9200439453125,2069.02001953125,1896.9100341796875,1994.219970703125,1994.219970703125,42497500000
2004-04-01,1996.449951171875,2079.1201171875,1919.3900146484375,1920.1500244140625,1920.1500244140625,40153120000
2004-05-01,1928.719970703125,1991.8699951171875,1865.4000244140625,1986.739990234375,1986.739990234375,32652780000
2004-06-01,1978.52001953125,2055.64990234375,1960.260009765625,2047.7900390625,2047.7900390625,32602090000
2004-07-01,2045.530029296875,2045.530029296875,1829.06005859375,1887.3599853515625,1887.3599853515625,35711700000
2004-08-01,1874.9300537109375,1893.1300048828125,1750.8199462890625,1838.0999755859375,1838.0999755859375,30823660000
2004-09-01,1833.3699951171875,1925.8499755859375,1833.3299560546875,1896.8399658203125,1896.8399658203125,31295080000
2004-10-01,1909.5899658203125,1984.1800537109375,1899.3299560546875,1974.989990234375,1974.989990234375,35975380000
2004-11-01,1975.47998046875,2117.889892578125,1969.3199462890625,2096.81005859375,2096.81005859375,37928210000
2004-12-01,2104.580078125,2185.56005859375,2097.860107421875,2175.43994140625,2175.43994140625,44379920000
2005-01-01,2184.75,2191.60009765625,2008.6800537109375,2062.409912109375,2062.409912109375,43135970000
2005-02-01,2063.27001953125,2103.449951171875,2023.0,2051.719970703125,2051.719970703125,36633150000
2005-03-01,2057.469970703125,2100.570068359375,1968.5799560546875,1999.22998046875,1999.22998046875,39780380000
2005-04-01,2009.0899658203125,2021.8199462890625,1889.8299560546875,1921.6500244140625,1921.6500244140625,37517930000
2005-05-01,1923.22998046875,2076.800048828125,1916.030029296875,2068.219970703125,2068.219970703125,34223410000
2005-06-01,2067.22998046875,2106.570068359375,2039.68994140625,2056.9599609375,2056.9599609375,36702320000
2005-07-01,2060.969970703125,2201.389892578125,2050.300048828125,2184.830078125,2184.830078125,32702310000
2005-08-01,2191.489990234375,2219.909912109375,2112.25,2152.090087890625,2152.090087890625,34238710000
2005-09-01,2150.030029296875,2186.830078125,2093.06005859375,2151.68994140625,2151.68994140625,34790080000
2005-10-01,2152.699951171875,2167.0,2025.5799560546875,2120.300048828125,2120.300048828125,36500900000
2005-11-01,2109.889892578125,2269.300048828125,2108.860107421875,2232.820068359375,2232.820068359375,35854200000
2005-12-01,2244.85009765625,2278.159912109375,2200.510009765625,2205.320068359375,2205.320068359375,34343260000
2006-01-01,2216.530029296875,2332.919921875,2189.909912109375,2305.820068359375,2305.820068359375,41781780000
2006-02-01,2294.110107421875,2313.530029296875,2232.679931640625,2281.389892578125,2281.389892578125,37103890000
2006-03-01,2288.14990234375,2353.139892578125,2239.5400390625,2339.7900390625,2339.7900390625,47567350000
2006-04-01,2352.239990234375,2375.5400390625,2299.419921875,2322.570068359375,2322.570068359375,39227480000
2006-05-01,2329.7900390625,2352.56005859375,2135.81005859375,2178.8798828125,2178.8798828125,45923780000
2006-06-01,2179.820068359375,2233.8798828125,2065.110107421875,2172.090087890625,2172.090087890625,43418010000
2006-07-01,2177.909912109375,2190.43994140625,2012.780029296875,2091.469970703125,2091.469970703125,36405330000
2006-08-01,2080.340087890625,2193.340087890625,2048.219970703125,2183.75,2183.75,38177580000
2006-09-01,2194.56005859375,2273.300048828125,2147.43994140625,2258.429931640625,2258.429931640625,37304950000
2006-10-01,2257.0,2379.2900390625,2224.2099609375,2366.7099609375,2366.7099609375,42714580000
2006-11-01,2373.489990234375,2468.419921875,2316.820068359375,2431.77001953125,2431.77001953125,38943340000
2006-12-01,2430.75,2470.949951171875,2392.949951171875,2415.2900390625,2415.2900390625,35073670000
2007-01-01,2429.719970703125,2508.929931640625,2394.659912109375,2463.929931640625,2463.929931640625,42688490000
2007-02-01,2474.080078125,2531.419921875,2395.35009765625,2416.14990234375,2416.14990234375,39700560000
2007-03-01,2377.179931640625,2459.9599609375,2331.570068359375,2421.639892578125,2421.639892578125,43563900000
2007-04-01,2425.360107421875,2562.989990234375,2409.0400390625,2525.090087890625,2525.090087890625,39717000000
2007-05-01,2529.949951171875,2607.89990234375,2510.570068359375,2604.52001953125,2604.52001953125,44252460000
2007-06-01,2614.010009765625,2634.60009765625,2534.969970703125,2603.22998046875,2603.22998046875,45340310000
2007-07-01,2617.389892578125,2724.739990234375,2545.89990234375,2546.27001953125,2546.27001953125,45107360000
2007-08-01,2538.5,2627.75,2386.68994140625,2596.360107421875,2596.360107421875,52126030000
2007-09-01,2596.3798828125,2716.75,2536.929931640625,2701.5,2701.5,35257250000
2007-10-01,2704.25,2861.510009765625,2698.139892578125,2859.1201171875,2859.1201171875,48751620000
2007-11-01,2835.0,2835.6298828125,2539.81005859375,2660.9599609375,2660.9599609375,50214790000
2007-12-01,2654.909912109375,2734.820068359375,2553.989990234375,2652.280029296875,2652.280029296875,37753390000
2008-01-01,2653.909912109375,2661.5,2202.5400390625,2389.860107421875,2389.860107421875,55211960000
2008-02-01,2392.580078125,2419.22998046875,2252.64990234375,2271.47998046875,2271.47998046875,45767570000
2008-03-01,2271.260009765625,2346.780029296875,2155.419921875,2279.10009765625,2279.10009765625,44966440000
2008-04-01,2306.510009765625,2451.18994140625,2266.2900390625,2412.800048828125,2412.800048828125,42726250000
2008-05-01,2416.489990234375,2551.469970703125,2416.489990234375,2522.659912109375,2522.659912109375,42783110000
2008-06-01,2514.820068359375,2549.93994140625,2290.590087890625,2292.97998046875,2292.97998046875,45968100000
2008-07-01,2274.239990234375,2353.389892578125,2167.2900390625,2325.550048828125,2325.550048828125,50672460000
2008-08-01,2326.830078125,2473.199951171875,2280.929931640625,2367.52001953125,2367.52001953125,39482890000
2008-09-01,2402.110107421875,2413.110107421875,1983.72998046875,2091.8798828125,2091.8798828125,51722940000
2008-10-01,2075.10009765625,2083.199951171875,1493.7900390625,1720.949951171875,1720.949951171875,62537120000
2008-11-01,1718.8900146484375,1785.8399658203125,1295.47998046875,1535.5699462890625,1535.5699462890625,41933210000
2008-12-01,1496.0899658203125,1602.9200439453125,1398.0699462890625,1577.030029296875,1577.030029296875,39619890000
2009-01-01,1578.8699951171875,1665.6300048828125,1434.0799560546875,1476.4200439453125,1476.4200439453125,39995600000
2009-02-01,1460.8499755859375,1598.5,1372.4200439453125,1377.8399658203125,1377.8399658203125,42380620000
2009-03-01,1356.1300048828125,1587.0,1265.52001953125,1528.5899658203125,1528.5899658203125,49480930000
2009-04-01,1504.8699951171875,1753.6099853515625,1498.5400390625,1717.300048828125,1717.300048828125,48683640000
2009-05-01,1719.2900390625,1774.3299560546875,1664.18994140625,1774.3299560546875,1774.3299560546875,47352030000
2009-06-01,1796.0899658203125,1879.9200439453125,1753.780029296875,1835.0400390625,1835.0400390625,51881250000
2009-07-01,1846.1199951171875,2009.81005859375,1727.050048828125,1978.5,1978.5,47084360000
2009-08-01,1998.3499755859375,2059.47998046875,1929.6400146484375,2009.06005859375,2009.06005859375,44011670000
